path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4	small_1	constant1	uni_2	constant2	best.constant	best.alg
3202	Complete.50.1.81.gexf	3	24.8973825484739	1	Complete	50	1	81	gexf	22.0306519195594	1.13012463904299	23.0678054059103	1.07931301267587	1.13012463904299	NA
3203	Complete.50.1.81.gexf	5	24.8973825484739	1	Complete	50	1	81	gexf	20.1671624826526	1.23455060025872	21.1685686448421	1.17614860816488	1.23455060025872	NA
3204	Complete.50.1.81.gexf	10	24.8973825484739	1	Complete	50	1	81	gexf	15.8765485186736	1.56818609026957	16.606432823303	1.49926132923241	1.56818609026957	NA
3206	Complete.50.20.81.gexf	2	492	1	Complete	50	20	81	gexf	454	1.08370044052863	454	1.08370044052863	1.08370044052863	NA
3207	Complete.50.20.81.gexf	3	492	1	Complete	50	20	81	gexf	436	1.12844036697248	436	1.12844036697248	1.12844036697248	NA
3208	Complete.50.20.81.gexf	5	492	1	Complete	50	20	81	gexf	400	1.23	400	1.23	1.23	NA
3209	Complete.50.20.81.gexf	10	492	1	Complete	50	20	81	gexf	313	1.57188498402556	313	1.57188498402556	1.57188498402556	NA
3211	Complete.100.1.81.gexf	2	49.8366379123393	1	Complete	100	1	81	gexf	47.8411800322497	1.04171004725938	49.1194659324145	1.01460056550516	1.04171004725938	NA
3212	Complete.100.1.81.gexf	3	49.8366379123393	1	Complete	100	1	81	gexf	46.8728651297043	1.06323003243847	48.8402889764638	1.02040014415876	1.06323003243847	NA
3213	Complete.100.1.81.gexf	5	49.8366379123393	1	Complete	100	1	81	gexf	44.9699845980164	1.10822003515958	47.4268870701259	1.05080980412335	1.10822003515958	NA
3214	Complete.100.1.81.gexf	10	49.8366379123393	1	Complete	100	1	81	gexf	40.3871698776052	1.23397202783387	42.817115580292	1.16394197126343	1.23397202783387	NA
3215	Complete.100.1.81.gexf	50	49.7938812580558	4	Complete	100	1	81	gexf	11.3307529438081	4.39457832193461	13.9358368965798	3.5730815183605	4.39457832193461	NA
3216	Complete.100.20.81.gexf	2	998	1	Complete	100	20	81	gexf	960	1.03958333333333	981	1.01732925586137	1.03958333333333	NA
3217	Complete.100.20.81.gexf	3	998	1	Complete	100	20	81	gexf	941	1.0605738575983	974	1.02464065708419	1.0605738575983	NA
3218	Complete.100.20.81.gexf	5	998	1	Complete	100	20	81	gexf	905	1.10276243093923	978	1.02044989775051	1.10276243093923	NA
3219	Complete.100.20.81.gexf	10	998	2	Complete	100	20	81	gexf	815	1.22453987730061	951	1.04942166140904	1.22453987730061	NA
3220	Complete.100.20.81.gexf	50	998	2	Complete	100	20	81	gexf	262	3.80916030534351	347	2.87608069164265	3.80916030534351	NA
3221	Complete.500.1.81.gexf	2	243.526357038135	2	Complete	500	1	81	gexf	241.534404224463	1.00824707693328	241.534404224462	1.00824707693328	1.00824707693328	2
3222	Complete.500.1.81.gexf	3	243.526357038135	1	Complete	500	1	81	gexf	240.543452400392	1.01240068938887	240.543452400392	1.01240068938887	1.01240068938887	NA
3223	Complete.500.1.81.gexf	5	243.526357038135	3	Complete	500	1	81	gexf	238.572265216725	1.0207655815185	238.572265216725	1.0207655815185	1.0207655815185	NA
3224	Complete.500.1.81.gexf	10	243.526357038135	1	Complete	500	1	81	gexf	233.706377212765	1.04201845042692	233.706377212765	1.04201845042692	1.04201845042692	2
3225	Complete.500.1.81.gexf	50	243.526357038135	1	Complete	500	1	81	gexf	196.971061855724	1.23635601465413	196.971061855724	1.23635601465413	1.23635601465413	NA
3226	Complete.500.20.81.gexf	2	4884	1	Complete	500	20	81	gexf	4846	1.00784151877837	4846	1.00784151877837	1.00784151877837	NA
3227	Complete.500.20.81.gexf	3	4884	1	Complete	500	20	81	gexf	4827	1.01180857675575	4827	1.01180857675575	1.01180857675575	NA
3228	Complete.500.20.81.gexf	5	4884	1	Complete	500	20	81	gexf	4789	1.0198371267488	4789	1.0198371267488	1.0198371267488	NA
3229	Complete.500.20.81.gexf	10	4884	1	Complete	500	20	81	gexf	4694	1.04047720494248	4694	1.04047720494248	1.04047720494248	NA
3230	Complete.500.20.81.gexf	50	4884	1	Complete	500	20	81	gexf	3956	1.23458038422649	3956	1.23458038422649	1.23458038422649	NA
3231	Complete.1000.1.81.gexf	2	487.62870223559	1	Complete	1000	1	81	gexf	485.631501632906	1.00411258453368	485.631501632905	1.00411258453368	1.00411258453368	2
3232	Complete.1000.1.81.gexf	3	487.62870223559	1	Complete	1000	1	81	gexf	484.633335722967	1.00618068608127	484.633335722967	1.00618068608127	1.00618068608127	2
3233	Complete.1000.1.81.gexf	5	487.62870223559	1	Complete	1000	1	81	gexf	482.638028530903	1.01034040711603	482.638028530902	1.01034040711603	1.01034040711603	2
3234	Complete.1000.1.81.gexf	10	487.62870223559	1	Complete	1000	1	81	gexf	477.670997153005	1.02084636735731	477.670997153005	1.02084636735731	1.02084636735731	2
3235	Complete.1000.1.81.gexf	50	487.62870223559	1	Complete	1000	1	81	gexf	438.830016330421	1.11120179588724	438.830016330421	1.11120179588724	1.11120179588724	2
3236	Complete.1000.20.81.gexf	2	9918	1	Complete	1000	20	81	gexf	9880	1.00384615384615	9880	1.00384615384615	1.00384615384615	NA
3237	Complete.1000.20.81.gexf	3	9918	1	Complete	1000	20	81	gexf	9861	1.00578034682081	9861	1.00578034682081	1.00578034682081	NA
3238	Complete.1000.20.81.gexf	5	9918	1	Complete	1000	20	81	gexf	9823	1.00967117988395	9823	1.00967117988395	1.00967117988395	NA
3239	Complete.1000.20.81.gexf	10	9918	1	Complete	1000	20	81	gexf	9728	1.01953125	9728	1.01953125	1.01953125	NA
3240	Complete.1000.20.81.gexf	50	9918	1	Complete	1000	20	81	gexf	8974	1.10519277913974	8974	1.10519277913974	1.10519277913974	NA
3241	Complete.50.1.82.gexf	2	22.4386253574708	1	Complete	50	1	82	gexf	20.4863017793495	1.09529897583024	20.4863017793495	1.09529897583024	1.09529897583024	NA
3242	Complete.50.1.82.gexf	3	22.4386253574708	1	Complete	50	1	82	gexf	19.5286615188451	1.1490098968543	19.5286615188451	1.1490098968543	1.1490098968543	NA
3243	Complete.50.1.82.gexf	5	22.4386253574708	1	Complete	50	1	82	gexf	17.6695242356772	1.26990546311168	17.6695242356773	1.26990546311168	1.26990546311168	NA
3244	Complete.50.1.82.gexf	10	22.4386253574708	1	Complete	50	1	82	gexf	13.5883616435866	1.65131205262419	13.5883616435866	1.65131205262419	1.65131205262419	2
3246	Complete.50.20.82.gexf	2	473	1	Complete	50	20	82	gexf	436	1.0848623853211	436	1.0848623853211	1.0848623853211	NA
3247	Complete.50.20.82.gexf	3	473	1	Complete	50	20	82	gexf	418	1.13157894736842	421	1.12351543942993	1.13157894736842	NA
3248	Complete.50.20.82.gexf	5	473	1	Complete	50	20	82	gexf	384	1.23177083333333	391	1.20971867007673	1.23177083333333	NA
3249	Complete.50.20.82.gexf	10	473	1	Complete	50	20	82	gexf	301	1.57142857142857	309	1.53074433656958	1.57142857142857	NA
3251	Complete.100.1.82.gexf	2	51.8029764340503	2	Complete	100	1	82	gexf	49.82773207816	1.03964146617775	49.82773207816	1.03964146617775	1.03964146617775	NA
3252	Complete.100.1.82.gexf	3	51.8029764340503	1	Complete	100	1	82	gexf	48.8608200022535	1.06021504411226	48.8608200022535	1.06021504411226	1.06021504411226	NA
3253	Complete.100.1.82.gexf	5	51.8029764340503	3	Complete	100	1	82	gexf	46.935454909452	1.10370670815887	46.935454909452	1.10370670815887	1.10370670815887	2
3254	Complete.100.1.82.gexf	10	51.8029764340503	2	Complete	100	1	82	gexf	42.1838170983366	1.22802960939476	42.1838170983366	1.22802960939476	1.22802960939476	2
3255	Complete.100.1.82.gexf	50	51.8029764340503	1	Complete	100	1	82	gexf	12.2317734493302	4.23511575395367	12.2317734493302	4.23511575395367	4.23511575395367	NA
3256	Complete.100.20.82.gexf	2	962	1	Complete	100	20	82	gexf	925	1.04	925	1.04	1.04	NA
3257	Complete.100.20.82.gexf	3	962	1	Complete	100	20	82	gexf	907	1.0606394707828	907	1.0606394707828	1.0606394707828	NA
3258	Complete.100.20.82.gexf	5	962	1	Complete	100	20	82	gexf	872	1.10321100917431	872	1.10321100917431	1.10321100917431	NA
3259	Complete.100.20.82.gexf	10	962	1	Complete	100	20	82	gexf	787	1.22236340533672	787	1.22236340533672	1.22236340533672	NA
3260	Complete.100.20.82.gexf	50	961.86	2	Complete	100	20	82	gexf	245	3.92595918367347	245	3.92595918367347	3.92595918367347	NA
3261	Complete.500.1.82.gexf	2	249.174799241846	1	Complete	500	1	82	gexf	247.182315532907	1.00806078583997	249.174799241846	1	1.00806078583997	NA
3262	Complete.500.1.82.gexf	3	249.174799241846	1	Complete	500	1	82	gexf	246.189354811799	1.01212661868475	248.836079969291	1.00136121446937	1.01212661868475	NA
3263	Complete.500.1.82.gexf	5	249.174799241846	1	Complete	500	1	82	gexf	244.20596580013	1.02034689621704	249.174799241846	1	1.02034689621704	NA
3264	Complete.500.1.82.gexf	10	249.174799241846	2	Complete	500	1	82	gexf	239.295817892417	1.04128355203379	246.167894829459	1.01221485204019	1.04128355203379	NA
3265	Complete.500.1.82.gexf	50	249.174799241846	1	Complete	500	1	82	gexf	201.642209874043	1.23572737770279	208.617240871042	1.19441134491791	1.23572737770279	NA
3266	Complete.500.20.82.gexf	2	4822	1	Complete	500	20	82	gexf	4784	1.00794314381271	4822	1	1.00794314381271	NA
3267	Complete.500.20.82.gexf	3	4822	1	Complete	500	20	82	gexf	4765	1.01196222455404	4822	1	1.01196222455404	NA
3268	Complete.500.20.82.gexf	5	4822	1	Complete	500	20	82	gexf	4727	1.02009731330654	4822	1	1.02009731330654	NA
3269	Complete.500.20.82.gexf	10	4822	1	Complete	500	20	82	gexf	4632	1.04101899827288	4734	1.01858893113646	1.04101899827288	NA
3270	Complete.500.20.82.gexf	50	4822	1	Complete	500	20	82	gexf	3893	1.23863344464423	3998	1.20610305152576	1.23863344464423	NA
3271	Complete.1000.1.82.gexf	2	493.800123390426	1	Complete	1000	1	82	gexf	491.805607983535	1.00405549545291	491.805607983535	1.00405549545291	1.00405549545291	NA
3272	Complete.1000.1.82.gexf	3	493.800123390426	1	Complete	1000	1	82	gexf	490.812647073346	1.00608679571501	490.812647073347	1.00608679571501	1.00608679571501	NA
3273	Complete.1000.1.82.gexf	5	493.800123390426	1	Complete	1000	1	82	gexf	488.828136834344	1.01017123643553	488.828136834344	1.01017123643553	1.01017123643553	2
3274	Complete.1000.1.82.gexf	10	493.800123390426	1	Complete	1000	1	82	gexf	483.884611084007	1.02049148098388	483.884611084006	1.02049148098388	1.02049148098388	2
3275	Complete.1000.1.82.gexf	50	493.800123390426	1	Complete	1000	1	82	gexf	445.499196303745	1.10841978501292	445.499196303743	1.10841978501293	1.10841978501293	2
3276	Complete.1000.20.82.gexf	2	9907	1	Complete	1000	20	82	gexf	9869	1.00385044077414	9869	1.00385044077414	1.00385044077414	NA
3277	Complete.1000.20.82.gexf	3	9907	1	Complete	1000	20	82	gexf	9850	1.00578680203046	9850	1.00578680203046	1.00578680203046	NA
3278	Complete.1000.20.82.gexf	5	9907	1	Complete	1000	20	82	gexf	9812	1.00968202201386	9812	1.00968202201386	1.00968202201386	NA
3279	Complete.1000.20.82.gexf	10	9907	1	Complete	1000	20	82	gexf	9717	1.01955336009056	9717	1.01955336009056	1.01955336009056	NA
3280	Complete.1000.20.82.gexf	50	9907	1	Complete	1000	20	82	gexf	8957	1.1060622976443	8957	1.1060622976443	1.1060622976443	NA
3281	Complete.50.1.83.gexf	2	23.021674183755	1	Complete	50	1	83	gexf	21.0546882608372	1.09342270465132	21.0880522667804	1.09169276956035	1.09342270465132	NA
3282	Complete.50.1.83.gexf	3	23.021674183755	1	Complete	50	1	83	gexf	20.097895278782	1.14547687030988	21.4854400483262	1.07150117158287	1.14547687030988	NA
3283	Complete.50.1.83.gexf	5	23.021674183755	1	Complete	50	1	83	gexf	18.2151291239705	1.2638765296184	20.8921673569265	1.10192847828794	1.2638765296184	NA
3284	Complete.50.1.83.gexf	10	23.021674183755	1	Complete	50	1	83	gexf	14.1845780315823	1.6230073346205	16.974732410352	1.35623193504454	1.6230073346205	NA
3286	Complete.50.20.83.gexf	2	450	1	Complete	50	20	83	gexf	412	1.09223300970874	413	1.08958837772397	1.09223300970874	NA
3287	Complete.50.20.83.gexf	3	450	1	Complete	50	20	83	gexf	394	1.14213197969543	412	1.09223300970874	1.14213197969543	NA
3288	Complete.50.20.83.gexf	5	450	1	Complete	50	20	83	gexf	359	1.25348189415042	387	1.16279069767442	1.25348189415042	NA
3289	Complete.50.20.83.gexf	10	450	1	Complete	50	20	83	gexf	280	1.60714285714286	317	1.41955835962145	1.60714285714286	NA
3291	Complete.100.1.83.gexf	2	48.6733885533148	1	Complete	100	1	83	gexf	46.7438311356426	1.04127940245362	46.7438311356425	1.04127940245362	1.04127940245362	2
3292	Complete.100.1.83.gexf	3	48.6733885533148	1	Complete	100	1	83	gexf	45.7944911141398	1.06286558424679	45.7944911141398	1.06286558424679	1.06286558424679	2
3293	Complete.100.1.83.gexf	5	48.6733885533148	1	Complete	100	1	83	gexf	43.9162091614804	1.10832399887573	43.9162091614803	1.10832399887573	1.10832399887573	2
3294	Complete.100.1.83.gexf	10	48.6733885533148	1	Complete	100	1	83	gexf	39.4022851308338	1.23529354685132	39.4022851308338	1.23529354685132	1.23529354685132	NA
3295	Complete.100.1.83.gexf	50	48.6517426105667	3	Complete	100	1	83	gexf	12.2095054827232	3.98474309048881	12.2095054827232	3.98474309048881	3.98474309048881	2
3296	Complete.100.20.83.gexf	2	997	1	Complete	100	20	83	gexf	959	1.03962460896767	976	1.02151639344262	1.03962460896767	NA
3297	Complete.100.20.83.gexf	3	997	1	Complete	100	20	83	gexf	940	1.06063829787234	957	1.04179728317659	1.06063829787234	NA
3298	Complete.100.20.83.gexf	5	997	1	Complete	100	20	83	gexf	904	1.10287610619469	919	1.08487486398259	1.10287610619469	NA
3299	Complete.100.20.83.gexf	10	997	1	Complete	100	20	83	gexf	817	1.2203182374541	829	1.20265379975875	1.2203182374541	NA
3300	Complete.100.20.83.gexf	50	997	3	Complete	100	20	83	gexf	276	3.61231884057971	263	3.79087452471483	3.79087452471483	2
3301	Complete.500.1.83.gexf	2	248.895768654505	1	Complete	500	1	83	gexf	246.9045980705	1.00806453423535	248.895768654504	1	1.00806453423535	NA
3302	Complete.500.1.83.gexf	3	248.895768654505	1	Complete	500	1	83	gexf	245.912323855621	1.01213214836941	248.895768654504	1	1.01213214836941	NA
3303	Complete.500.1.83.gexf	5	248.895768654505	1	Complete	500	1	83	gexf	243.930258232113	1.02035627092096	248.895768654504	1	1.02035627092096	NA
3304	Complete.500.1.83.gexf	10	248.895768654505	1	Complete	500	1	83	gexf	238.994808014283	1.04142751352	245.612261769314	1.01336866026776	1.04142751352	NA
3305	Complete.500.1.83.gexf	50	248.895768654505	1	Complete	500	1	83	gexf	201.09901046453	1.23767773933629	207.804883419374	1.19773782289901	1.23767773933629	NA
3306	Complete.500.20.83.gexf	2	4916	1	Complete	500	20	83	gexf	4878	1.00779007790078	4916	1	1.00779007790078	NA
3307	Complete.500.20.83.gexf	3	4916	1	Complete	500	20	83	gexf	4859	1.0117308088084	4916	1	1.0117308088084	NA
3308	Complete.500.20.83.gexf	5	4916	1	Complete	500	20	83	gexf	4821	1.01970545529973	4916	1	1.01970545529973	NA
3309	Complete.500.20.83.gexf	10	4916	1	Complete	500	20	83	gexf	4726	1.04020313161236	4846	1.01444490301279	1.04020313161236	NA
3310	Complete.500.20.83.gexf	50	4916	1	Complete	500	20	83	gexf	4005	1.22746566791511	4120	1.19320388349515	1.22746566791511	NA
3311	Complete.1000.1.83.gexf	2	484.396552025955	1	Complete	1000	1	83	gexf	482.397731613642	1.00414351121766	484.396552025955	1	1.00414351121766	NA
3312	Complete.1000.1.83.gexf	3	484.396552025955	1	Complete	1000	1	83	gexf	481.399168276511	1.00622639993371	484.396552025956	0.999999999999999	1.00622639993371	NA
3313	Complete.1000.1.83.gexf	5	484.396552025955	1	Complete	1000	1	83	gexf	479.404793224866	1.01041240903645	484.396552025956	1	1.01041240903645	NA
3314	Complete.1000.1.83.gexf	10	484.396552025955	2	Complete	1000	1	83	gexf	474.442825770203	1.02097982246774	484.396552025957	0.999999999999997	1.02097982246774	NA
3315	Complete.1000.1.83.gexf	50	484.396552025955	1	Complete	1000	1	83	gexf	436.07035654815	1.11082201473255	451.608903475141	1.07260186479609	1.11082201473255	NA
3316	Complete.1000.20.83.gexf	2	10028	1	Complete	1000	20	83	gexf	9990	1.0038038038038	10028	1	1.0038038038038	NA
3317	Complete.1000.20.83.gexf	3	10028	1	Complete	1000	20	83	gexf	9971	1.00571657807642	10017	1.0010981331736	1.00571657807642	NA
3318	Complete.1000.20.83.gexf	5	10028	1	Complete	1000	20	83	gexf	9933	1.00956407933152	9979	1.00491031165447	1.00956407933152	NA
3319	Complete.1000.20.83.gexf	10	10028	1	Complete	1000	20	83	gexf	9838	1.0193128684692	9884	1.01456900040469	1.0193128684692	NA
3320	Complete.1000.20.83.gexf	50	10028	1	Complete	1000	20	83	gexf	9078	1.10464860101344	9124	1.09907935116177	1.10464860101344	NA
3321	Complete.50.1.84.gexf	2	23.8550479192034	1	Complete	50	1	84	gexf	21.91439990989	1.08855583622153	21.91439990989	1.08855583622153	1.08855583622153	2
3322	Complete.50.1.84.gexf	3	23.8550479192034	1	Complete	50	1	84	gexf	20.9967681763786	1.13612950901845	20.9967681763786	1.13612950901846	1.13612950901846	2
3323	Complete.50.1.84.gexf	5	23.8550479192034	1	Complete	50	1	84	gexf	19.2336295788805	1.24027801520091	19.2336295788805	1.24027801520091	1.24027801520091	2
3324	Complete.50.1.84.gexf	10	23.8550479192034	1	Complete	50	1	84	gexf	15.1801378007755	1.57146451713928	15.1801378007755	1.57146451713928	1.57146451713928	NA
3326	Complete.50.20.84.gexf	2	517	1	Complete	50	20	84	gexf	479	1.07933194154489	483	1.0703933747412	1.07933194154489	NA
3327	Complete.50.20.84.gexf	3	517	1	Complete	50	20	84	gexf	460	1.12391304347826	473	1.09302325581395	1.12391304347826	NA
3328	Complete.50.20.84.gexf	5	517	1	Complete	50	20	84	gexf	422	1.22511848341232	435	1.18850574712644	1.22511848341232	NA
3329	Complete.50.20.84.gexf	10	517	1	Complete	50	20	84	gexf	332	1.55722891566265	351	1.47293447293447	1.55722891566265	NA
3331	Complete.100.1.84.gexf	2	51.6588132281076	1	Complete	100	1	84	gexf	49.6802849905702	1.03982521915711	49.6802849905703	1.03982521915711	1.03982521915711	NA
3332	Complete.100.1.84.gexf	3	51.6588132281076	1	Complete	100	1	84	gexf	48.699553976759	1.06076563355715	48.699553976759	1.06076563355715	1.06076563355715	NA
3333	Complete.100.1.84.gexf	5	51.6588132281076	1	Complete	100	1	84	gexf	46.7432463018452	1.10516100859833	46.7432463018452	1.10516100859833	1.10516100859833	2
3334	Complete.100.1.84.gexf	10	51.6588132281076	1	Complete	100	1	84	gexf	41.9141119174156	1.23249213367307	41.9141119174156	1.23249213367307	1.23249213367307	NA
3335	Complete.100.1.84.gexf	50	51.6588132281076	3	Complete	100	1	84	gexf	13.2894541021776	3.88720355485804	13.2894541021776	3.88720355485804	3.88720355485804	NA
3336	Complete.100.20.84.gexf	2	1005	1	Complete	100	20	84	gexf	967	1.03929679420889	1005	1	1.03929679420889	NA
3337	Complete.100.20.84.gexf	3	1005	1	Complete	100	20	84	gexf	948	1.06012658227848	956	1.05125523012552	1.06012658227848	NA
3338	Complete.100.20.84.gexf	5	1005	1	Complete	100	20	84	gexf	910	1.1043956043956	1000	1.005	1.1043956043956	NA
3339	Complete.100.20.84.gexf	10	1005	1	Complete	100	20	84	gexf	820	1.22560975609756	925	1.08648648648649	1.22560975609756	NA
3340	Complete.100.20.84.gexf	50	1005	1	Complete	100	20	84	gexf	266	3.7781954887218	322	3.12111801242236	3.7781954887218	NA
3341	Complete.500.1.84.gexf	2	243.530211762668	1	Complete	500	1	84	gexf	241.534076449165	1.0082644045215	241.534076449165	1.0082644045215	1.0082644045215	2
3342	Complete.500.1.84.gexf	3	243.530211762668	1	Complete	500	1	84	gexf	240.539966594931	1.01243138597742	240.539966594932	1.01243138597742	1.01243138597742	NA
3343	Complete.500.1.84.gexf	5	243.530211762668	1	Complete	500	1	84	gexf	238.559836068454	1.0208349224921	238.559836068454	1.0208349224921	1.0208349224921	NA
3344	Complete.500.1.84.gexf	10	243.530211762668	1	Complete	500	1	84	gexf	233.642730931919	1.0423188035481	233.64273093192	1.0423188035481	1.0423188035481	NA
3345	Complete.500.1.84.gexf	50	243.530211762668	1	Complete	500	1	84	gexf	196.561168496599	1.23895382605482	196.561168496599	1.23895382605482	1.23895382605482	NA
3346	Complete.500.20.84.gexf	2	5018	1	Complete	500	20	84	gexf	4980	1.00763052208835	5018	1	1.00763052208835	NA
3347	Complete.500.20.84.gexf	3	5018	1	Complete	500	20	84	gexf	4961	1.01148961902842	5008	1.00199680511182	1.01148961902842	NA
3348	Complete.500.20.84.gexf	5	5018	1	Complete	500	20	84	gexf	4923	1.01929717651838	4970	1.00965794768612	1.01929717651838	NA
3349	Complete.500.20.84.gexf	10	5018	1	Complete	500	20	84	gexf	4828	1.03935376967688	4875	1.02933333333333	1.03935376967688	NA
