path	k	max.multirute.flow	iterations	k.0	k.1	n	multiple	ex	k.5	small_1	constant1	uni_2	constant2	best.constant	best.alg
739	Rand.Uni.100.5.13.gexf	10	0.289976636432647	11	Rand	Uni	100	5	13	gexf	0.0263615124029679	11	0.0263615124029679	11	11	NA
741	Rand.Uni.100.10.13.gexf	2	7.27607988267326	1	Rand	Uni	100	10	13	gexf	5.49917364809373	1.32312240861779	5.49917364809373	1.32312240861779	1.32312240861779	NA
742	Rand.Uni.100.10.13.gexf	3	7.27607988267326	1	Rand	Uni	100	10	13	gexf	4.62007336994677	1.57488405487315	4.62007336994677	1.57488405487316	1.57488405487316	2
743	Rand.Uni.100.10.13.gexf	5	7.27607988267326	1	Rand	Uni	100	10	13	gexf	3.14321672762784	2.31485147642506	3.14321672762784	2.31485147642506	2.31485147642506	NA
744	Rand.Uni.100.10.13.gexf	10	5.58743480807603	7	Rand	Uni	100	10	13	gexf	1.13225305798571	4.9347933032004	1.13225305798571	4.9347933032004	4.9347933032004	NA
746	Rand.Uni.100.25.13.gexf	2	22.4122990319741	1	Rand	Uni	100	25	13	gexf	20.4412120115149	1.09642711104159	20.441212011515	1.09642711104159	1.09642711104159	NA
747	Rand.Uni.100.25.13.gexf	3	22.4122990319741	1	Rand	Uni	100	25	13	gexf	19.479655571322	1.15054904076279	19.4796555713221	1.15054904076279	1.15054904076279	NA
748	Rand.Uni.100.25.13.gexf	5	22.4122990319741	1	Rand	Uni	100	25	13	gexf	17.677586786803	1.2678370244917	17.677586786803	1.2678370244917	1.2678370244917	NA
749	Rand.Uni.100.25.13.gexf	10	22.4122990319741	1	Rand	Uni	100	25	13	gexf	13.6758200412552	1.63882670029029	13.6758200412552	1.63882670029029	1.63882670029029	2
751	Rand.Uni.500.5.13.gexf	2	1.98055240315562	1	Rand	Uni	500	5	13	gexf	1.03824875503421	1.90758948041346	1.03824875503421	1.90758948041346	1.90758948041346	NA
752	Rand.Uni.500.5.13.gexf	3	1.94633598892722	2	Rand	Uni	500	5	13	gexf	0.660868496359437	2.94511843074547	0.660868496359437	2.94511843074547	2.94511843074547	NA
753	Rand.Uni.500.5.13.gexf	5	1.22355272275694	6	Rand	Uni	500	5	13	gexf	0.203925453792824	6	0.203925453792824	6	6	NA
756	Rand.Uni.500.10.13.gexf	2	7.77277571510647	1	Rand	Uni	500	10	13	gexf	5.87626315074381	1.32274125846842	5.87626315074381	1.32274125846842	1.32274125846842	2
757	Rand.Uni.500.10.13.gexf	3	7.77277571510647	1	Rand	Uni	500	10	13	gexf	4.95908545112911	1.56738087933869	4.95908545112911	1.56738087933869	1.56738087933869	2
758	Rand.Uni.500.10.13.gexf	5	7.77277571510647	1	Rand	Uni	500	10	13	gexf	3.30049969688163	2.35502997393101	3.30049969688163	2.35502997393101	2.35502997393101	NA
759	Rand.Uni.500.10.13.gexf	10	5.64689332905596	7	Rand	Uni	500	10	13	gexf	0.925247098808248	6.10311919521754	0.925247098808248	6.10311919521754	6.10311919521754	NA
761	Rand.Uni.500.25.13.gexf	2	26.4952333649199	1	Rand	Uni	500	25	13	gexf	24.5785320370334	1.07798274221579	24.5785320370334	1.07798274221579	1.07798274221579	NA
762	Rand.Uni.500.25.13.gexf	3	26.4952333649199	1	Rand	Uni	500	25	13	gexf	23.6392954091101	1.12081315903811	23.6392954091102	1.12081315903811	1.12081315903811	NA
763	Rand.Uni.500.25.13.gexf	5	26.4952333649199	1	Rand	Uni	500	25	13	gexf	21.7985049613908	1.215461033307	21.7985049613908	1.215461033307	1.215461033307	2
764	Rand.Uni.500.25.13.gexf	10	26.4952333649199	1	Rand	Uni	500	25	13	gexf	17.3043210062384	1.53113394945506	17.3043210062384	1.53113394945506	1.53113394945506	NA
765	Rand.Uni.500.25.13.gexf	50	7.48750244540208	46	Rand	Uni	500	25	13	gexf	0.429658833736098	17.4266228400206	0.429658833736098	17.4266228400206	17.4266228400206	NA
766	Rand.Uni.1000.5.13.gexf	2	3.51272944379136	1	Rand	Uni	1000	5	13	gexf	2.05099463271993	1.71269558084263	2.05099463271993	1.71269558084263	1.71269558084263	NA
767	Rand.Uni.1000.5.13.gexf	3	3.51272944379136	1	Rand	Uni	1000	5	13	gexf	1.45773681935115	2.40971442661023	1.45773681935115	2.40971442661023	2.40971442661023	NA
768	Rand.Uni.1000.5.13.gexf	5	2.9154736387023	4	Rand	Uni	1000	5	13	gexf	0.722074776522466	4.03763395910782	0.722074776522466	4.03763395910782	4.03763395910782	NA
771	Rand.Uni.1000.10.13.gexf	2	13.6603872717027	1	Rand	Uni	1000	10	13	gexf	11.7442144849845	1.16315887189971	11.7545648629813	1.16213466265548	1.16315887189971	NA
772	Rand.Uni.1000.10.13.gexf	3	13.6603872717027	1	Rand	Uni	1000	10	13	gexf	10.8513759320097	1.25886222699251	10.8097279004963	1.26371240769858	1.26371240769858	2
773	Rand.Uni.1000.10.13.gexf	5	13.6603872717027	1	Rand	Uni	1000	10	13	gexf	9.16633669208954	1.49027771186842	8.9520171086321	1.52595634100503	1.52595634100503	2
774	Rand.Uni.1000.10.13.gexf	10	13.6603872717027	1	Rand	Uni	1000	10	13	gexf	5.30383383165345	2.57556848598406	5.25519894505638	2.59940440210226	2.59940440210226	2
776	Rand.Uni.1000.25.13.gexf	2	20.6580533963145	1	Rand	Uni	1000	25	13	gexf	18.8024037058785	1.09869215231539	18.8024037058784	1.09869215231539	1.09869215231539	2
777	Rand.Uni.1000.25.13.gexf	3	20.6580533963145	1	Rand	Uni	1000	25	13	gexf	17.9224063374829	1.15263837942956	17.9224063374829	1.15263837942956	1.15263837942956	2
778	Rand.Uni.1000.25.13.gexf	5	20.6580533963145	1	Rand	Uni	1000	25	13	gexf	16.2385291230416	1.27216284429369	16.2385291230416	1.27216284429369	1.27216284429369	2
779	Rand.Uni.1000.25.13.gexf	10	20.6580533963145	1	Rand	Uni	1000	25	13	gexf	12.3885717698495	1.66750887673675	12.3885717698495	1.66750887673675	1.66750887673675	2
781	Rand.Uni.50.5.14.gexf	2	1.79410049809239	1	Rand	Uni	50	5	14	gexf	0.799871155390518	2.24298686857443	0.799871155390518	2.24298686857443	2.24298686857443	NA
786	Rand.Uni.50.10.14.gexf	2	8.36513236655243	1	Rand	Uni	50	10	14	gexf	6.60273378622205	1.26691952718251	6.60273378622205	1.26691952718251	1.26691952718251	NA
787	Rand.Uni.50.10.14.gexf	3	8.36513236655243	1	Rand	Uni	50	10	14	gexf	5.80451417964189	1.4411425500331	5.8045141796419	1.4411425500331	1.4411425500331	NA
788	Rand.Uni.50.10.14.gexf	5	8.36513236655243	1	Rand	Uni	50	10	14	gexf	4.26221049781309	1.96262769538119	4.26221049781309	1.96262769538119	1.96262769538119	NA
789	Rand.Uni.50.10.14.gexf	10	7.81405257932399	6	Rand	Uni	50	10	14	gexf	1.54955121887298	5.04278431338806	1.54955121887298	5.04278431338806	5.04278431338806	NA
791	Rand.Uni.50.25.14.gexf	2	19.0498409282041	1	Rand	Uni	50	25	14	gexf	17.0799015454512	1.11533669427255	17.1475097887955	1.11093920708251	1.11533669427255	NA
792	Rand.Uni.50.25.14.gexf	3	19.0498409282041	1	Rand	Uni	50	25	14	gexf	16.1264595639886	1.18127855978653	16.4105310757697	1.16083025224768	1.18127855978653	NA
793	Rand.Uni.50.25.14.gexf	5	19.0498409282041	1	Rand	Uni	50	25	14	gexf	14.2956701261058	1.33256019201342	14.8498628329409	1.28282942021165	1.33256019201342	NA
794	Rand.Uni.50.25.14.gexf	10	19.0498409282041	1	Rand	Uni	50	25	14	gexf	10.0135301296287	1.90241010728455	10.3840745376122	1.8345246713324	1.90241010728455	NA
796	Rand.Uni.100.5.14.gexf	2	3.35771901091232	1	Rand	Uni	100	5	14	gexf	1.72673195522513	1.94455138259982	1.72673195522513	1.94455138259982	1.94455138259982	NA
797	Rand.Uni.100.5.14.gexf	3	3.24039579038215	2	Rand	Uni	100	5	14	gexf	1.06662598784919	3.03798691134115	1.06662598784919	3.03798691134115	3.03798691134115	NA
798	Rand.Uni.100.5.14.gexf	5	2.13325197569837	4	Rand	Uni	100	5	14	gexf	0.507742662292801	4.20144323911113	0.507742662292801	4.20144323911113	4.20144323911113	NA
801	Rand.Uni.100.10.14.gexf	2	9.36438813904167	1	Rand	Uni	100	10	14	gexf	7.44253723782733	1.2582252315039	7.73552068909123	1.21056985242732	1.2582252315039	NA
802	Rand.Uni.100.10.14.gexf	3	9.36438813904167	1	Rand	Uni	100	10	14	gexf	6.50694334854649	1.43913780056706	7.19297405217104	1.30187987209758	1.43913780056706	NA
803	Rand.Uni.100.10.14.gexf	5	9.36438813904167	1	Rand	Uni	100	10	14	gexf	4.87807589859605	1.91968889654563	6.30521552063578	1.48518129291438	1.91968889654563	NA
804	Rand.Uni.100.10.14.gexf	10	8.84725651012051	5	Rand	Uni	100	10	14	gexf	2.13619118564122	4.14160332164504	3.02599384966361	2.92375231070084	4.14160332164504	NA
806	Rand.Uni.100.25.14.gexf	2	20.5304763635161	1	Rand	Uni	100	25	14	gexf	18.6839167850303	1.09883150303716	19.5796824891996	1.04856022945423	1.09883150303716	NA
807	Rand.Uni.100.25.14.gexf	3	20.5304763635161	1	Rand	Uni	100	25	14	gexf	17.7943843241727	1.15376154574938	18.5302379133823	1.10794456387898	1.15376154574938	NA
808	Rand.Uni.100.25.14.gexf	5	20.5304763635161	1	Rand	Uni	100	25	14	gexf	16.1247353374237	1.27322873423337	17.9005514174608	1.14691865544935	1.27322873423337	NA
809	Rand.Uni.100.25.14.gexf	10	20.5304763635161	1	Rand	Uni	100	25	14	gexf	12.1958403968559	1.68339988844138	13.4893620185885	1.5219753414005	1.68339988844138	NA
811	Rand.Uni.500.5.14.gexf	2	3.50916258395273	1	Rand	Uni	500	5	14	gexf	1.76658679126227	1.98640825421623	1.76658679126227	1.98640825421623	1.98640825421623	NA
812	Rand.Uni.500.5.14.gexf	3	3.3913665398712	2	Rand	Uni	500	5	14	gexf	1.07931862567585	3.14213658431734	1.07931862567585	3.14213658431734	3.14213658431734	NA
816	Rand.Uni.500.10.14.gexf	2	6.01565288702936	1	Rand	Uni	500	10	14	gexf	4.14364901459629	1.45177665044477	4.14364901459629	1.45177665044477	1.45177665044477	NA
817	Rand.Uni.500.10.14.gexf	3	6.01565288702936	1	Rand	Uni	500	10	14	gexf	3.39417431715556	1.77234647514235	3.46471815384576	1.73626038826625	1.77234647514235	NA
818	Rand.Uni.500.10.14.gexf	5	6.01565288702936	1	Rand	Uni	500	10	14	gexf	2.39035253774489	2.51663835858482	2.17778892800629	2.7622754481246	2.7622754481246	2
819	Rand.Uni.500.10.14.gexf	10	3.4136432820431	10	Rand	Uni	500	10	14	gexf	0.784708174790564	4.35020736588375	0.365395285174866	9.34232985630739	9.34232985630739	2
821	Rand.Uni.500.25.14.gexf	2	21.0395365423576	1	Rand	Uni	500	25	14	gexf	19.099342122274	1.10158435864767	19.099342122274	1.10158435864767	1.10158435864767	NA
822	Rand.Uni.500.25.14.gexf	3	21.0395365423576	1	Rand	Uni	500	25	14	gexf	18.1725743759132	1.15776312739952	18.1725743759132	1.15776312739952	1.15776312739952	NA
823	Rand.Uni.500.25.14.gexf	5	21.0395365423576	1	Rand	Uni	500	25	14	gexf	16.3640379249178	1.28571790403397	16.3640379249178	1.28571790403397	1.28571790403397	NA
824	Rand.Uni.500.25.14.gexf	10	21.0395365423576	1	Rand	Uni	500	25	14	gexf	12.370560896762	1.70077466316542	12.370560896762	1.70077466316542	1.70077466316542	2
826	Rand.Uni.1000.5.14.gexf	2	3.25658155633249	1	Rand	Uni	1000	5	14	gexf	1.67495960465867	1.94427468416239	1.67495960465867	1.94427468416239	1.94427468416239	NA
827	Rand.Uni.1000.5.14.gexf	3	3.25658155633249	1	Rand	Uni	1000	5	14	gexf	1.1099543755304	2.9339778536179	1.1099543755304	2.9339778536179	2.9339778536179	NA
828	Rand.Uni.1000.5.14.gexf	5	1.52513850138691	6	Rand	Uni	1000	5	14	gexf	0.254189750231152	5.99999999999999	0.254189750231152	5.99999999999999	5.99999999999999	NA
831	Rand.Uni.1000.10.14.gexf	2	8.08951820603038	1	Rand	Uni	1000	10	14	gexf	6.21840611041105	1.30089898639567	6.21840611041105	1.30089898639567	1.30089898639567	2
832	Rand.Uni.1000.10.14.gexf	3	8.08951820603038	1	Rand	Uni	1000	10	14	gexf	5.36044255181196	1.50911387032698	5.36044255181196	1.50911387032698	1.50911387032698	2
833	Rand.Uni.1000.10.14.gexf	5	8.08951820603038	1	Rand	Uni	1000	10	14	gexf	3.83909874283514	2.10713991692132	3.83909874283514	2.10713991692132	2.10713991692132	NA
834	Rand.Uni.1000.10.14.gexf	10	7.00999049311861	8	Rand	Uni	1000	10	14	gexf	1.32225444408325	5.30154428634106	1.32225444408325	5.30154428634106	5.30154428634106	NA
836	Rand.Uni.1000.25.14.gexf	2	24.5476902873566	1	Rand	Uni	1000	25	14	gexf	22.6048369233452	1.0859485680255	22.6048369233452	1.0859485680255	1.0859485680255	NA
837	Rand.Uni.1000.25.14.gexf	3	24.5476902873566	1	Rand	Uni	1000	25	14	gexf	21.6552429066777	1.133567995203	21.6552429066777	1.133567995203	1.133567995203	NA
838	Rand.Uni.1000.25.14.gexf	5	24.5476902873566	1	Rand	Uni	1000	25	14	gexf	19.8659950877025	1.23566376509134	19.8659950877025	1.23566376509134	1.23566376509134	NA
839	Rand.Uni.1000.25.14.gexf	10	24.5476902873566	1	Rand	Uni	1000	25	14	gexf	15.7089232679921	1.56265899760133	15.7089232679921	1.56265899760133	1.56265899760133	NA
841	Rand.Uni.50.5.15.gexf	2	5.49342900743205	1	Rand	Uni	50	5	15	gexf	3.72679050610583	1.47403751255452	3.74785308983953	1.46575355963786	1.47403751255452	NA
842	Rand.Uni.50.5.15.gexf	3	5.49342900743205	1	Rand	Uni	50	5	15	gexf	2.95501148277455	1.85902120497823	3.03789816834228	1.80829925923084	1.85902120497823	NA
843	Rand.Uni.50.5.15.gexf	5	5.42355853580498	2	Rand	Uni	50	5	15	gexf	1.52862882768468	3.54798917669223	1.45042238893557	3.73929593005332	3.73929593005332	2
846	Rand.Uni.50.10.15.gexf	2	7.93133122043087	1	Rand	Uni	50	10	15	gexf	6.02048087454072	1.31739164789489	6.02048087454072	1.31739164789489	1.31739164789489	NA
847	Rand.Uni.50.10.15.gexf	3	7.93133122043087	1	Rand	Uni	50	10	15	gexf	5.1782315465825	1.53166793510139	5.1782315465825	1.53166793510139	1.53166793510139	NA
848	Rand.Uni.50.10.15.gexf	5	7.93133122043087	1	Rand	Uni	50	10	15	gexf	3.73167428173742	2.12540822741318	3.73167428173742	2.12540822741318	2.12540822741318	NA
849	Rand.Uni.50.10.15.gexf	10	6.84140284985194	6	Rand	Uni	50	10	15	gexf	1.10333643251885	6.20064981832734	1.10333643251885	6.20064981832734	6.20064981832734	NA
851	Rand.Uni.50.25.15.gexf	2	18.6337730678895	1	Rand	Uni	50	25	15	gexf	16.642041761199	1.11968070596567	16.642041761199	1.11968070596567	1.11968070596567	NA
852	Rand.Uni.50.25.15.gexf	3	18.6337730678895	1	Rand	Uni	50	25	15	gexf	15.6789830475696	1.18845546368379	15.6789830475696	1.18845546368378	1.18845546368379	NA
853	Rand.Uni.50.25.15.gexf	5	18.6337730678895	1	Rand	Uni	50	25	15	gexf	13.7827214333717	1.35196616705697	13.7827214333717	1.35196616705697	1.35196616705697	NA
854	Rand.Uni.50.25.15.gexf	10	18.6337730678895	1	Rand	Uni	50	25	15	gexf	9.47212030917187	1.967223014455	9.47212030917187	1.967223014455	1.967223014455	NA
856	Rand.Uni.100.5.15.gexf	2	1.01729148135359	3	Rand	Uni	100	5	15	gexf	0.339097160451198	3	0.339097160451198	3	3	2
857	Rand.Uni.100.5.15.gexf	3	0.564750363520849	4	Rand	Uni	100	5	15	gexf	0.141187590880212	4	0.141187590880212	4	4	NA
861	Rand.Uni.100.10.15.gexf	2	8.96306671616737	1	Rand	Uni	100	10	15	gexf	7.23758312388877	1.23840604836487	7.23758312388877	1.23840604836487	1.23840604836487	2
862	Rand.Uni.100.10.15.gexf	3	8.96306671616737	1	Rand	Uni	100	10	15	gexf	6.44769538728316	1.39011944234296	6.44769538728316	1.39011944234296	1.39011944234296	2
863	Rand.Uni.100.10.15.gexf	5	8.96306671616737	1	Rand	Uni	100	10	15	gexf	4.99467391913256	1.79452490018087	4.99467391913256	1.79452490018087	1.79452490018087	NA
864	Rand.Uni.100.10.15.gexf	10	8.84593492919739	4	Rand	Uni	100	10	15	gexf	2.30376993826665	3.83976489243238	2.30376993826665	3.83976489243238	3.83976489243238	NA
866	Rand.Uni.100.25.15.gexf	2	21.9782347288302	1	Rand	Uni	100	25	15	gexf	20.1104823911291	1.09287456667499	20.4908910499259	1.07258560280665	1.09287456667499	NA
867	Rand.Uni.100.25.15.gexf	3	21.9782347288302	1	Rand	Uni	100	25	15	gexf	19.2046583330222	1.14442206404885	21.2224001025459	1.03561494565328	1.14442206404885	NA
868	Rand.Uni.100.25.15.gexf	5	21.9782347288302	1	Rand	Uni	100	25	15	gexf	17.40106078745	1.26303993746642	20.2722015226502	1.08415628683811	1.26303993746642	NA
869	Rand.Uni.100.25.15.gexf	10	21.9782347288302	1	Rand	Uni	100	25	15	gexf	13.0765062453118	1.68074211234441	16.5916769842468	1.3246542076306	1.68074211234441	NA
871	Rand.Uni.500.5.15.gexf	2	4.67968368467655	1	Rand	Uni	500	5	15	gexf	3.20965752483253	1.4580009388761	3.27473816390506	1.42902529926121	1.4580009388761	NA
872	Rand.Uni.500.5.15.gexf	3	4.67968368467655	1	Rand	Uni	500	5	15	gexf	2.57148767642646	1.81983515907018	2.58499989516823	1.81032258199453	1.81983515907018	NA
873	Rand.Uni.500.5.15.gexf	5	4.64157890369737	2	Rand	Uni	500	5	15	gexf	1.37874364631964	3.36652786476108	1.4476727668407	3.206234868828	3.36652786476108	NA
874	Rand.Uni.500.5.15.gexf	10	0.0361426466008264	11	Rand	Uni	500	5	15	gexf	0.133413923397918	0.270906106951281	0.00328569514552968	11	11	2
876	Rand.Uni.500.10.15.gexf	2	8.5975433486015	1	Rand	Uni	500	10	15	gexf	6.81052901904276	1.26238994424106	7.27713983458061	1.18144539531127	1.26238994424106	NA
877	Rand.Uni.500.10.15.gexf	3	8.5975433486015	1	Rand	Uni	500	10	15	gexf	6.06163197656221	1.41835455894462	6.39335716466034	1.34476193448489	1.41835455894462	NA
878	Rand.Uni.500.10.15.gexf	5	8.5975433486015	1	Rand	Uni	500	10	15	gexf	4.73256908444195	1.81667571993094	4.70443610602609	1.82753961470293	1.82753961470293	2
879	Rand.Uni.500.10.15.gexf	10	8.14896751136635	10	Rand	Uni	500	10	15	gexf	2.29203465692182	3.55534218767456	0.903596079442329	9.01837413504012	9.01837413504012	2
881	Rand.Uni.500.25.15.gexf	2	22.1373083480018	1	Rand	Uni	500	25	15	gexf	20.1623976699974	1.0979501897705	20.1623976699974	1.0979501897705	1.0979501897705	2
882	Rand.Uni.500.25.15.gexf	3	22.1373083480018	1	Rand	Uni	500	25	15	gexf	19.1862184309849	1.15381300528983	19.1862184309849	1.15381300528983	1.15381300528983	NA
883	Rand.Uni.500.25.15.gexf	5	22.1373083480018	1	Rand	Uni	500	25	15	gexf	17.2990953635875	1.27968011521563	17.2990953635875	1.27968011521563	1.27968011521563	NA
884	Rand.Uni.500.25.15.gexf	10	22.1373083480018	1	Rand	Uni	500	25	15	gexf	12.8884557633005	1.71760750508507	12.8884557633005	1.71760750508507	1.71760750508507	NA
886	Rand.Uni.1000.5.15.gexf	2	2.74747632560754	1	Rand	Uni	1000	5	15	gexf	1.15320116599842	2.38247792892996	1.15320116599842	2.38247792892996	2.38247792892996	NA
891	Rand.Uni.1000.10.15.gexf	2	9.53344690765909	1	Rand	Uni	1000	10	15	gexf	7.62321182962327	1.25058139806804	7.62321182962327	1.25058139806804	1.25058139806804	2
892	Rand.Uni.1000.10.15.gexf	3	9.53344690765909	1	Rand	Uni	1000	10	15	gexf	6.77300332842725	1.40756566110722	6.77300332842725	1.40756566110722	1.40756566110722	NA
893	Rand.Uni.1000.10.15.gexf	5	9.53344690765909	1	Rand	Uni	1000	10	15	gexf	5.16157248369187	1.84700436500316	5.16157248369187	1.84700436500316	1.84700436500316	NA
894	Rand.Uni.1000.10.15.gexf	10	9.31287957658747	5	Rand	Uni	1000	10	15	gexf	2.29997546197101	4.04912127567075	2.29997546197101	4.04912127567075	4.04912127567075	NA
896	Rand.Uni.1000.25.15.gexf	2	23.7492412060799	1	Rand	Uni	1000	25	15	gexf	21.7877518201999	1.09002715847266	21.7877518201999	1.09002715847266	1.09002715847266	NA
897	Rand.Uni.1000.25.15.gexf	3	23.7492412060799	1	Rand	Uni	1000	25	15	gexf	20.811976827377	1.14113336772695	20.811976827377	1.14113336772695	1.14113336772695	NA
898	Rand.Uni.1000.25.15.gexf	5	23.7492412060799	1	Rand	Uni	1000	25	15	gexf	18.889854995703	1.25724846545843	18.889854995703	1.25724846545843	1.25724846545843	NA
899	Rand.Uni.1000.25.15.gexf	10	23.7492412060799	1	Rand	Uni	1000	25	15	gexf	14.425762085692	1.64630756177764	14.425762085692	1.64630756177764	1.64630756177764	NA
901	Rand.Uni.50.5.16.gexf	2	3.35397719392499	1	Rand	Uni	50	5	16	gexf	1.47979802442085	2.26651011730986	1.47979802442085	2.26651011730986	2.26651011730986	NA
902	Rand.Uni.50.5.16.gexf	3	2.33639847094286	4	Rand	Uni	50	5	16	gexf	0.584099617735716	4	0.584099617735716	4	4	2
906	Rand.Uni.50.10.16.gexf	2	6.90109724749527	1	Rand	Uni	50	10	16	gexf	5.05428330925245	1.36539580890965	5.11086631642494	1.35027934996402	1.36539580890965	NA
907	Rand.Uni.50.10.16.gexf	3	6.90109724749527	1	Rand	Uni	50	10	16	gexf	4.21797051597513	1.63611794377369	4.61784161400604	1.49444217111389	1.63611794377369	NA
908	Rand.Uni.50.10.16.gexf	5	6.90109724749527	1	Rand	Uni	50	10	16	gexf	2.7343527061014	2.5238504279628	2.7343527061014	2.52385042796281	2.52385042796281	2
909	Rand.Uni.50.10.16.gexf	10	4.9309216081015	7	Rand	Uni	50	10	16	gexf	0.947853211921572	5.20219960863465	0.639437838708551	7.71133847515233	7.71133847515233	2
911	Rand.Uni.50.25.16.gexf	2	13.7741686305561	1	Rand	Uni	50	25	16	gexf	11.8205688373925	1.16527121664261	11.8205688373925	1.16527121664261	1.16527121664261	2
912	Rand.Uni.50.25.16.gexf	3	13.7741686305561	1	Rand	Uni	50	25	16	gexf	10.8667257213615	1.26755464191751	10.8667257213615	1.26755464191751	1.26755464191751	NA
913	Rand.Uni.50.25.16.gexf	5	13.7741686305561	1	Rand	Uni	50	25	16	gexf	9.33192741762699	1.47602612130675	9.33192741762699	1.47602612130675	1.47602612130675	NA
914	Rand.Uni.50.25.16.gexf	10	13.7741686305561	1	Rand	Uni	50	25	16	gexf	6.23111732253593	2.21054554385286	6.23111732253592	2.21054554385286	2.21054554385286	NA
916	Rand.Uni.100.5.16.gexf	2	2.30065392050186	2	Rand	Uni	100	5	16	gexf	0.811348809342822	2.83559166416396	0.811348809342822	2.83559166416396	2.83559166416396	NA
921	Rand.Uni.100.10.16.gexf	2	6.04070714616824	2	Rand	Uni	100	10	16	gexf	4.19381516547553	1.44038468740748	4.19381516547553	1.44038468740748	1.44038468740748	2
922	Rand.Uni.100.10.16.gexf	3	6.04070714616824	1	Rand	Uni	100	10	16	gexf	3.39762936444998	1.77791821832401	3.39762936444998	1.77791821832401	1.77791821832401	2
923	Rand.Uni.100.10.16.gexf	5	6.04070714616824	3	Rand	Uni	100	10	16	gexf	2.07063219188581	2.91732504200406	2.07063219188581	2.91732504200406	2.91732504200406	NA
924	Rand.Uni.100.10.16.gexf	10	0.650170920182299	11	Rand	Uni	100	10	16	gexf	0.0591064472892999	11	0.0591064472892999	11	11	NA
926	Rand.Uni.100.25.16.gexf	2	18.4414906010119	1	Rand	Uni	100	25	16	gexf	16.5339310719339	1.11537241329837	16.5339310719339	1.11537241329837	1.11537241329837	NA
927	Rand.Uni.100.25.16.gexf	3	18.4414906010119	1	Rand	Uni	100	25	16	gexf	15.6252135534042	1.18023926764151	15.6252135534042	1.18023926764151	1.18023926764151	NA
928	Rand.Uni.100.25.16.gexf	5	18.4414906010119	1	Rand	Uni	100	25	16	gexf	14.0104184492721	1.31626979363846	14.0104184492721	1.31626979363846	1.31626979363846	NA
929	Rand.Uni.100.25.16.gexf	10	18.4414906010119	1	Rand	Uni	100	25	16	gexf	10.2817714494076	1.79361024428086	10.2817714494076	1.79361024428086	1.79361024428086	NA
